RSID	#STUDY	PVALUE_FE	BETA_FE	STD_FE	PVALUE_RE	BETA_RE	STD_RE	PVALUE_RE2	STAT1_RE2	STAT2_RE2	PVALUE_BE	I_SQUARE	Q	PVALUE_Q	TAU_SQUARE	PVALUES_OF_STUDIES(Tab_delimitered)	MVALUES_OF_STUDIES(Tab_delimitered)
1	8	4.14061E-05	0.137	0.0334187	0.0898854	0.146024	0.0860987	1.69884E-08	16.8058	16.1648	NA	76.7659	30.1281	8.99574E-05	0.0334919	0.000149916	1.1299E-07	0.874177	0.442925	0.754602	0.250359	0.124165	0.871129	0.988	0.998	0.309	0.372	0.030	0.008	0.456	0.310	
2	8	2.29145E-06	0.157434	0.0333134	0.00262753	0.170111	0.056548	6.30451E-07	22.3337	3.58065	NA	49.6563	13.9044	0.0529076	0.00992079	0.0220593	8.28069E-07	0.433954	0.222262	0.863	0.192353	0.127555	0.457327	0.821	0.983	0.422	0.461	0.169	0.508	0.486	0.420	
3	8	1.91061E-07	0.173951	0.0334019	0.000127373	0.174508	0.0455459	1.80414E-07	27.1215	1.28343	NA	30.1994	10.0286	0.18696	0.00437422	1.92939E-05	0.000284671	0.0980058	0.465461	0.284494	0.300431	0.647999	0.869415	0.988	0.975	0.528	0.444	0.430	0.416	0.418	0.366	
4	8	0.0096966	0.0856792	0.033126	0.392633	0.0777307	0.0909289	1.45109E-06	6.6898	17.6072	NA	79.8788	34.7891	1.22526E-05	0.039477	0.000122959	8.08408E-05	0.283144	0.133766	0.706688	0.0184509	0.655495	0.168079	0.962	0.965	0.370	0.414	0.051	0.009	0.244	0.188	
5	8	0.0031007	0.0987894	0.0334022	0.448287	0.065202	0.0859873	2.47323E-06	8.74724	14.5445	NA	76.8339	30.2166	8.66531E-05	0.0335644	3.35496E-05	6.13784E-05	0.462981	0.363613	0.43927	0.192758	0.20389	0.51398	0.977	0.974	0.334	0.202	0.027	0.015	0.186	0.322	
6	8	0.000159019	0.126021	0.0333693	0.10053	0.136533	0.083136	7.01664E-07	14.2623	11.4346	NA	75.3743	28.4256	0.00018407	0.0308839	1.55775E-05	0.00022422	0.00735673	0.765315	0.142578	0.65291	0.638525	0.454131	0.986	0.974	0.569	0.284	0.013	0.156	0.271	0.378	
7	8	0.000452137	0.117463	0.0334879	0.344036	0.0895572	0.0946473	8.12949E-07	12.3034	13.1064	NA	80.8932	36.6361	5.49683E-06	0.0430899	5.54264E-06	0.000529256	0.558133	0.00398012	0.862935	0.248158	0.167006	0.0363416	0.985	0.960	0.339	0.553	0.098	0.019	0.202	0.148	
8	8	1.19505E-06	0.162184	0.0333955	0.0452221	0.140315	0.0700672	1.62704E-07	23.5852	5.03089	NA	65.4246	20.2456	0.00506296	0.0191166	9.89264E-05	2.45511E-06	0.236397	0.291313	0.629069	0.446958	0.0864004	0.6507	0.985	0.994	0.425	0.410	0.160	0.231	0.186	0.273	
9	8	1.94307E-05	0.142532	0.0333695	0.195428	0.0933344	0.0720903	1.31109E-06	18.2443	6.24688	NA	67.2333	21.3632	0.00326823	0.0207099	1.46845E-05	3.62493E-05	0.229826	0.653195	0.552078	0.91722	0.641927	0.213641	0.986	0.984	0.191	0.243	0.176	0.091	0.319	0.193	
10	8	0.000278364	0.120661	0.0331975	0.124376	0.118125	0.0768715	1.29024E-06	13.2106	11.312	NA	71.3226	24.4095	0.000965052	0.0248478	1.00304E-05	0.000326939	0.550626	0.65955	0.536106	0.106816	0.533316	0.257289	0.984	0.966	0.354	0.339	0.196	0.013	0.252	0.400	
11	8	3.7095E-10	0.209172	0.0333832	0.000395688	0.24831	0.0700859	6.28839E-11	39.2601	4.87265	NA	65.3413	20.197	0.0051596	0.0190467	1.39209E-05	3.61663E-05	0.00335853	0.457327	0.00250362	0.807632	0.268634	0.0471683	0.998	0.998	0.767	0.525	0.979	0.043	0.569	0.672	
12	8	5.2289E-05	0.13496	0.0333634	0.0138994	0.180961	0.0735658	2.19656E-06	16.3633	7.15173	NA	68.1405	21.9715	0.00256935	0.0216176	0.000468039	8.77415E-05	0.0761568	0.0363416	0.447829	0.835449	0.363613	0.186962	0.959	0.972	0.491	0.530	0.043	0.140	0.422	0.452	
13	8	2.65787E-05	0.139781	0.0332737	0.179139	0.108373	0.0806698	2.13387E-06	17.6481	5.91942	NA	73.665	26.5806	0.000396437	0.0281074	0.107374	1.02741E-07	0.010381	0.0980058	0.317173	0.469678	0.116808	0.872713	0.542	0.973	0.486	0.198	0.339	0.263	0.205	0.305	
14	8	1.69446E-05	0.142987	0.0332392	0.179724	0.104848	0.0781515	2.9085E-07	18.5051	8.95499	NA	72.3147	25.2842	0.000675604	0.0261462	5.29962E-07	0.00027979	0.246778	0.10053	0.782326	0.602759	0.363613	0.634855	0.995	0.977	0.393	0.161	0.048	0.145	0.210	0.326	
15	8	0.000848946	0.111286	0.0333558	0.0974717	0.146058	0.0881335	2.07513E-06	11.131	12.4879	NA	78.0175	31.8434	4.34217E-05	0.0358228	5.31088E-07	0.0438524	0.00389259	0.067878	0.889538	0.203589	0.626628	0.634855	0.967	0.682	0.533	0.435	0.126	0.028	0.259	0.258	
16	8	0.000192761	0.1244	0.0333662	0.068004	0.149535	0.0819381	1.26621E-06	13.9004	10.6598	NA	74.7291	27.6999	0.000249195	0.0298165	1.92268E-05	0.000550421	0.130755	0.386824	0.151583	0.728295	0.0199188	0.379935	0.980	0.959	0.458	0.398	0.017	0.150	0.527	0.244	
17	8	1.71613E-08	0.188382	0.0334105	0.00167238	0.178053	0.0566509	5.0363E-09	31.7918	3.59787	NA	49.6343	13.8984	0.0530191	0.00996681	6.2095E-06	8.36718E-06	0.370923	1	0.0471379	0.782224	0.547678	0.626628	0.997	0.997	0.455	0.361	0.769	0.124	0.427	0.319	
18	8	3.1559E-05	0.138465	0.0332696	0.114365	0.137583	0.0871398	8.0003E-09	17.3215	17.1455	NA	77.7464	31.4556	5.12243E-05	0.0350497	0.000427991	1.33722E-08	0.763624	0.218088	0.20783	0.917301	1	0.345415	0.981	0.999	0.256	0.416	0.007	0.059	0.287	0.383	
19	8	1.21712E-06	0.161146	0.0332066	0.0308778	0.160622	0.0744088	4.13106E-08	23.55	7.66463	NA	69.2539	22.7671	0.00187125	0.022537	9.49066E-07	9.3122E-05	0.872713	0.0234241	0.917301	0.537041	0.457327	0.340026	0.997	0.989	0.332	0.551	0.059	0.169	0.389	0.237	
20	8	2.87381E-07	0.171133	0.0333492	0.040807	0.141017	0.0689407	4.94153E-08	26.3327	4.54315	NA	64.1583	19.5303	0.00667875	0.0180631	0.000135931	7.07421E-07	1	0.198565	0.656374	0.164293	0.641927	0.0997736	0.987	0.996	0.324	0.449	0.159	0.483	0.288	0.211	
21	8	3.04603E-05	0.138873	0.033303	0.0694702	0.157826	0.0869396	1.1414E-08	17.3889	16.3697	NA	77.3604	30.9192	6.43433E-05	0.0343982	1.61461E-05	1.87804E-06	0.236397	0.239328	0.809982	0.103861	0.237417	0.740601	0.995	0.997	0.435	0.432	0.079	0.004	0.423	0.278	
22	8	0.000407205	0.117402	0.033208	0.201687	0.111509	0.0873374	1.29859E-07	12.4988	16.5341	NA	77.8325	31.5777	4.8629E-05	0.0351173	1.5804E-05	6.67362E-05	0.884992	0.283144	0.0182959	0.351694	0.251065	0.433954	0.988	0.984	0.292	0.413	0.004	0.283	0.411	0.246	
23	8	8.50739E-08	0.178955	0.0334119	0.0104405	0.176245	0.0688219	1.21958E-07	28.687	0.484038	NA	63.7905	19.332	0.00720863	0.0178564	2.20308E-05	0.000566339	0.641927	0.000866003	0.285182	0.0842696	0.10053	1	0.990	0.975	0.444	0.690	0.452	0.714	0.264	0.410	
24	8	2.86954E-07	0.171496	0.0334182	0.0472833	0.173666	0.0875441	3.73171E-09	26.3356	9.6519	NA	77.5305	31.1533	5.82543E-05	0.03498	0.00223147	3.43242E-08	0.00976994	0.159949	0.650812	0.0838222	0.428962	0.0222884	0.965	0.999	0.626	0.506	0.042	0.664	0.444	0.175	
25	8	1.77505E-07	0.174988	0.0335132	0.00975311	0.169958	0.0657613	1.41233E-08	27.2638	6.07026	NA	60.6842	17.8046	0.0128836	0.01572	6.59374E-05	1.03915E-05	0.641927	0.218088	0.0113134	0.465581	0.411688	0.553344	0.994	0.997	0.423	0.508	0.916	0.025	0.462	0.310	
26	8	1.27548E-05	0.145211	0.0332728	0.0781803	0.121155	0.0687856	3.06377E-06	19.0469	3.82977	NA	64.4646	19.6987	0.00625863	0.0181944	0.00012176	5.88561E-05	0.14397	0.880915	0.972469	0.312904	0.641927	0.034943	0.970	0.975	0.446	0.302	0.111	0.346	0.352	0.177	
27	8	0.000557147	0.115075	0.0333391	0.275043	0.0911451	0.0835028	6.84026E-06	11.914	9.40637	NA	75.5483	28.6279	0.000169124	0.0311343	0.000165192	0.000132851	0.0234241	0.547678	0.186857	0.49058	0.757654	0.0471683	0.956	0.958	0.489	0.252	0.024	0.230	0.320	0.171	
28	8	0.00100989	0.109039	0.0331651	0.271464	0.0884999	0.0804766	1.68151E-05	10.8093	8.75905	NA	73.8417	26.7601	0.00036808	0.0281574	0.0109006	2.36516E-06	0.469766	0.0864004	0.42973	0.86382	0.0319676	0.752823	0.804	0.956	0.330	0.406	0.046	0.127	0.162	0.257	
29	8	1.30496E-05	0.145712	0.0334259	0.027484	0.158863	0.0720605	3.78961E-07	19.0033	7.94987	NA	67.1596	21.3152	0.0033306	0.0207035	0.00195039	3.89202E-05	0.0490656	0.374177	0.118692	0.0143102	0.763624	0.433954	0.959	0.989	0.579	0.475	0.015	0.891	0.359	0.463	
30	8	3.20839E-05	0.138945	0.0334152	0.113164	0.117598	0.074235	9.1246E-07	17.2902	7.90949	NA	68.9949	22.5769	0.00201905	0.0225132	1.24477E-05	0.000100461	0.769607	0.136591	0.345966	0.429092	0.641927	0.20389	0.987	0.980	0.327	0.446	0.295	0.030	0.268	0.214	
31	8	7.08656E-07	0.165601	0.0333942	0.0587454	0.155458	0.0822489	1.50018E-09	24.5914	13.2133	NA	74.7875	27.764	0.000242624	0.0299733	2.27673E-07	2.82939E-06	0.54104	0.0925032	0.809195	0.972124	0.537322	1	0.999	0.998	0.351	0.479	0.024	0.042	0.223	0.283	
